,x_1,x_2,y
0,1.8462762167508524,-1.5587802360090337,0
1,1.165882685589894,-0.5148641196059405,1
2,-1.1272922864551949,-2.9764603075824034,0
3,0.6519642140165702,2.463964600052077,0
4,0.484215223272348,0.6972524371833284,1
5,0.8894792538043719,1.2951617906757615,1
6,2.7429588796568947,0.8540078645070435,0
7,-2.3660396277558653,-2.157537111171184,0
8,-1.4565829781785524,2.871219434586669,0
9,0.48832281988812465,-2.6698298768288207,0
10,-1.7339769704074073,-0.44895042836067933,1
11,1.6790608541838994,-1.9635254872085033,0
12,-0.456841879637758,-2.8442317894376217,0
13,-1.778514178273358,-0.08976691583097196,1
14,-1.5672862223307071,-2.6151109576901144,0
15,0.9177673820788761,-2.742508693507158,0
16,-0.4523388622536473,2.877473355333345,0
17,-0.9522017837531491,-0.0814148131398551,1
18,2.4915673805131213,-0.04738550257816643,0
19,2.400269463593605,-1.0143972822080214,0
20,-1.7011617753688415,-1.1204232339578881,1
21,-2.968701261484293,-1.3845544243587211,0
22,-1.2922681431246998,-0.5095360738449544,1
23,1.805537670833341,-1.3575507431571832,0
24,-1.3190425105381283,2.2717966577593875,0
25,0.5064704281047323,-2.1917881966417663,0
26,-1.9741401429077376,-2.0654512153109126,0
27,2.4105778519746686,2.344912138893248,0
28,1.632368331767461,1.693504040641959,0
29,-0.7461198639270314,-2.589381161207892,0
30,-0.21880303432037485,-1.9996271218858435,0
31,2.8434404546055996,1.3575268643410716,0
32,0.3136947592581132,0.9832148187241341,1
33,0.5241417209994821,-1.811931544645019,0
34,1.847602716370286,1.4668868175769356,0
35,-1.3212515872885433,-2.4536122357080603,0
36,-1.5810402062096733,-0.9378522404610963,1
37,-1.4182256750628168,-2.3309179233957256,0
38,0.7561641600759468,-1.7362345232872276,0
39,0.25437994048119705,-2.0580705839594176,0
40,-2.729756023991114,-0.6861565245804568,0
41,-1.0430488783647587,1.9442166503026534,0
42,-1.2134782165428462,-2.587092504735619,0
43,0.9588531296530416,-2.8243081538312036,0
44,2.5471409109216676,-2.6734419247426575,0
45,0.710720690771133,-1.7631192378651739,0
46,-2.4497665600980385,-2.824267022530565,0
47,0.2612519974828147,1.288091844404363,0
48,0.7702023774166262,-1.2535940209972236,1
49,-0.7608986314389492,-0.9039023184606343,1
50,0.13454851121467248,-1.6344958586870866,0
51,-2.7321461291397036,2.2631720574938763,0
52,-2.5216925312430183,2.7946854490860558,0
53,-1.2126710589211762,1.7631407978622695,0
54,-1.0899279960715382,2.4508808628291714,0
55,1.994224731168475,1.3622558249951062,0
56,-2.1020833077623173,-0.7169322335981936,1
57,-2.402118889475833,0.9046306022442443,0
58,1.7008340527249466,2.4754138585588965,0
59,1.2361060965384354,2.7880922266041086,0
60,2.1939382760781054,2.337232208704287,0
61,1.6655651443117607,0.5182378759372854,1
62,2.0251979075147037,1.9791957973428307,0
63,2.3199490474418623,-1.753500626568553,0
64,-1.6922180115541916,1.3135643400524764,0
65,1.385656897379409,2.6539730986103596,0
66,1.6890313534117887,1.7601822764312631,0
67,2.489178416305859,-1.7225167713267842,0
68,0.8652344504999374,1.2164221901744083,1
69,1.2041826578801063,0.9833066922648972,1
70,1.5734013620835334,-2.85521818749704,0
71,1.1649634971302074,-1.0792638842591105,1
72,0.3887641396639916,2.069417638056338,0
73,-2.705403089384583,-1.9409511725449669,0
74,-0.1268669362493653,0.752965826619401,1
75,2.810881661553876,2.063551101275955,0
76,-0.5752900798703595,-1.9822023594685714,0
77,1.7544427958911921,2.609810463178273,0
78,-2.894174300175462,-2.5234507795346,0
79,-2.0988179903996933,-1.4073308384945902,0
80,0.20798414193957893,2.4667937511026885,0
81,-0.524635370027625,0.33096553672445017,1
82,1.4022528763980873,-2.1038512026771308,0
83,-0.15193337003964302,0.2281584528413707,1
84,1.6418278181583297,1.8331455335436857,0
85,-2.575609476204371,2.4833884602100627,0
86,0.12657441248954537,2.8816137602423186,0
87,1.1393164526092479,1.5449343970883058,0
88,0.20954664873204942,-0.5794430278605813,1
89,0.4627782578036932,0.05048818799648025,1
90,1.4073523981349778,-2.539649658225988,0
91,0.7177058989932839,2.98284986244569,0
92,-1.7446651892206806,-0.6838331015385082,1
93,1.0948481200868558,-0.7212860283688198,1
94,-0.6275602355138443,1.9653378477980752,0
95,1.3959188507798075,0.7021964677716124,1
96,-1.457001633995076,-0.4553461914671444,1
97,-0.34712521618780956,-2.150886699370644,0
98,1.6521441787646634,1.3496443251920027,0
99,-1.6832872208880432,-0.05495050604232432,1
100,-1.812591914993797,-1.0300471454684037,1
101,-2.8099259298583545,0.0410210442020551,0
102,-0.23546828256124286,-2.924321818382984,0
103,0.6042503224522453,-1.1550198857766067,1
104,1.9190927180799058,-0.03444112836909419,1
105,-2.9381571068224783,-2.970325873471204,0
106,-1.3612033577736111,1.8730566397989188,0
107,2.630837786460841,-1.3681383578984734,0
108,1.7775441709673032,2.0321662540541547,0
109,-2.7175388724904583,-1.0713159470479054,0
110,-1.7435972865588034,1.5852286294656643,0
111,-1.5313573426064964,-0.14224237821528796,1
112,1.4762860014121681,-1.999771475440216,0
113,-1.7841497550210552,-2.999535666072901,0
114,-0.5977780624223081,2.666942278703985,0
115,-2.3447041255726084,-1.85439880724948,0
116,-1.0478805560725004,-0.02605142714151709,1
117,-0.6626847982534869,-2.512453740571794,0
118,-2.700721599419933,1.1344772889218655,0
119,1.8492776938216036,0.9464565820636408,1
120,1.4625490421534266,-0.28236762155216866,1
121,1.4126315584893447,1.471239037912821,0
122,2.1016002862298357,2.826341530257265,0
123,0.4348522625112725,-1.8898978066266987,0
124,1.0681184931199788,-2.21448038512494,0
125,-2.255137742443736,0.8557106220435156,0
